Author,Title,Discovery,Links
Smith et al. 2010 [MNRAS409(2010)169],LoCuSS: connecting the dominance and shape of brightest cluster galaxies with the assembly history of massive clusters,,http://admin.masterlens.org/citation.php?referenceID=3962&
Smith et al. 2008 [ApJL682(2008)L73],Connecting Substructure in Galaxy Cluster Cores at z = 0.2 with Cluster Assembly Histories,,http://admin.masterlens.org/citation.php?referenceID=3967&
Richard et al. 2007 [ApJ662(2007)781],A Statistical Study of Multiply Imaged Systems in the Lensing Cluster Abell 68,,http://admin.masterlens.org/citation.php?referenceID=3958&
Smith et al. 2005 [MNRAS359(2005)417],"A  Hubble Space Telescope lensing survey of X-ray luminous galaxy clusters  - IV. Mass, structure and thermodynamics of cluster cores at z= 0.2",,http://admin.masterlens.org/citation.php?referenceID=3978&
Sand et al. 2005 [ApJ627(2005)32],A Systematic Search for Gravitationally Lensed Arcs in the Hubble Space Telescope WFPC2 Archive,Discovery Paper,http://admin.masterlens.org/citation.php?referenceID=207&
Smith et al. 2002 [MNRAS333(2002)L16],A Hubble Space Telescope lensing survey of X-ray luminous galaxy clusters - III. A multiply imaged extremely red galaxy at z=1.6,,http://admin.masterlens.org/citation.php?referenceID=3981&
Smith et al. 2002 [MNRAS330(2002)1],A Hubble Space Telescope lensing survey of X-ray-luminous galaxy clusters - II. A search for gravitationally lensed EROs ^*,,http://admin.masterlens.org/citation.php?referenceID=3983&
